258.044,7,Pulse Output Event,Sound_On #1,,6,1,Duration,1,,,,,,,,
258.044,7,Pulse Output Event,Feeder #1,,6,1,Duration,0.28,,,,,,,,
258.044,3,Output On Event,TrayLight #1,,6,0,,,,,,,,,,
258.044,16,Variable Event,No_of_hits,,6,1,Value,9,,,,,,,,
258.044,16,Variable Event,No_of_rewards_given,,6,1,Value,9,,,,,,,,
258.044,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
258.064,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,7,4,Position,2,Image 1,0,CoordX,119,CoordY,194,,
258.175,38,Input Transition On Event,FIRBeam #1,,7,0,,,,,,,,,,
258.567,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,,,,,,,
258.664,38,Input Transition On Event,BIRBeam #1,,7,0,,,,,,,,,,
258.936,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
258.936,1,Condition Event,Reward Collected Start ITI,,7,0,,,,,,,,,,
258.936,4,Output Off Event,TrayLight #1,,7,0,,,,,,,,,,
258.936,29,Timer Event,After_Reward_Timer,,7,1,Value,0,,,,,,,,
258.936,21,Group Change Event,Group Change,,7,1,New Group,9,,,,,,,,
260.936,1,Condition Event,Pause to eat,,9,0,,,,,,,,,,
260.936,21,Group Change Event,Group Change,,9,1,New Group,2,,,,,,,,
260.936,1,Condition Event,Increment Trial,,2,0,,,,,,,,,,
260.936,16,Variable Event,_Trial_Counter,,2,1,Value,26,,,,,,,,
260.936,21,Group Change Event,Group Change,,2,1,New Group,3,,,,,,,,
260.936,1,Condition Event,Start ITI,,3,0,,,,,,,,,,
260.936,29,Timer Event,ITI_Timer,,3,1,Value,0,,,,,,,,
260.936,16,Variable Event,Current_Image,,3,1,Value,3,,,,,,,,
260.936,19,List Change - Next Value,Image_Selection,,3,2,Index,1,Value,1,,,,,,
260.936,16,Variable Event,Current_ITI,,3,1,Value,5,,,,,,,,
260.936,19,List Change - Next Value,ITIs,,3,2,Index,1,Value,5,,,,,,
260.936,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
261.54,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
264.329,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
264.656,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
265.347,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
265.936,1,Condition Event,Display Image,,4,0,,,,,,,,,,
265.936,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Images,4,2,Position,2,Image 3,2,,,,,,
265.936,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
265.936,29,Timer Event,stimulus_duration_timer,,4,1,Value,0,,,,,,,,
265.936,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
266.461,38,Input Transition On Event,FIRBeam #1,,6,0,,,,,,,,,,
266.564,39,Input Transition Off Event,FIRBeam #1,,6,0,,,,,,,,,,
267.294,38,Input Transition On Event,BIRBeam #1,,6,0,,,,,,,,,,
267.936,1,Condition Event,Remove Stimulus Duration,,6,0,,,,,,,,,,
267.936,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
267.936,16,Variable Event,stimulus_duration_timer,,6,1,Value,2,,,,,,,,
267.936,16,Variable Event,stimulus_duration_timer,,6,1,Value,0,,,,,,,,
267.936,61,Group Maintain Event,Group Change,,6,1,New Group,6,,,,,,,,
268.085,39,Input Transition Off Event,BIRBeam #1,,6,0,,,,,,,,,,
268.272,38,Input Transition On Event,FIRBeam #1,,6,0,,,,,,,,,,
268.436,1,Condition Event,Correct Rejection,,6,0,,,,,,,,,,
268.436,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
268.436,16,Variable Event,_Trial_Counter,,6,1,Value,27,,,,,,,,
268.436,16,Variable Event,No_of_correct_rejections,,6,1,Value,14,,,,,,,,
268.436,21,Group Change Event,Group Change,,6,1,New Group,3,,,,,,,,
268.436,1,Condition Event,Start ITI,,3,0,,,,,,,,,,
268.436,29,Timer Event,ITI_Timer,,3,1,Value,0,,,,,,,,
268.436,16,Variable Event,Current_Image,,3,1,Value,1,,,,,,,,
268.436,19,List Change - Next Value,Image_Selection,,3,2,Index,6,Value,2,,,,,,
268.436,16,Variable Event,Current_ITI,,3,1,Value,5,,,,,,,,
268.436,19,List Change - Next Value,ITIs,,3,2,Index,1,Value,5,,,,,,
268.436,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
268.501,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
269.003,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
269.063,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,83,CoordY,143,,
269.064,1,Condition Event,Centre Screen Touches,,4,0,,,,,,,,,,
269.064,16,Variable Event,Centre_Touches_during_ITI,,4,1,Value,3,,,,,,,,
269.064,16,Variable Event,ITI_Timer,,4,1,Value,0.627,,,,,,,,
269.064,16,Variable Event,ITI_Timer,,4,1,Value,0,,,,,,,,
269.064,29,Timer Event,ITI_Timer,,4,1,Value,0,,,,,,,,
269.064,61,Group Maintain Event,Group Change,,4,1,New Group,4,,,,,,,,
269.181,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,51,CoordY,160,,
269.28,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,51,CoordY,177,,
269.281,1,Condition Event,Centre Screen Touches,,4,0,,,,,,,,,,
269.281,16,Variable Event,Centre_Touches_during_ITI,,4,1,Value,4,,,,,,,,
269.281,16,Variable Event,ITI_Timer,,4,1,Value,0.217,,,,,,,,
269.281,16,Variable Event,ITI_Timer,,4,1,Value,0,,,,,,,,
269.281,29,Timer Event,ITI_Timer,,4,1,Value,0,,,,,,,,
269.281,61,Group Maintain Event,Group Change,,4,1,New Group,4,,,,,,,,
269.34,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,51,CoordY,177,,
269.36,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,34,CoordY,194,,
269.361,1,Condition Event,Centre Screen Touches,,4,0,,,,,,,,,,
269.361,16,Variable Event,Centre_Touches_during_ITI,,4,1,Value,5,,,,,,,,
269.361,16,Variable Event,ITI_Timer,,4,1,Value,0.08,,,,,,,,
269.361,16,Variable Event,ITI_Timer,,4,1,Value,0,,,,,,,,
269.361,29,Timer Event,ITI_Timer,,4,1,Value,0,,,,,,,,
269.361,61,Group Maintain Event,Group Change,,4,1,New Group,4,,,,,,,,
269.398,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,34,CoordY,211,,
269.86,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
271.324,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
271.61,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
274.361,1,Condition Event,Display Image,,4,0,,,,,,,,,,
274.361,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Images,4,2,Position,2,Image 1,0,,,,,,
274.361,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
274.361,29,Timer Event,stimulus_duration_timer,,4,1,Value,0,,,,,,,,
274.361,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
275.437,38,Input Transition On Event,FIRBeam #1,,6,0,,,,,,,,,,
275.955,39,Input Transition Off Event,FIRBeam #1,,6,0,,,,,,,,,,
276.361,1,Condition Event,Remove Stimulus Duration,,6,0,,,,,,,,,,
276.361,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
276.361,16,Variable Event,stimulus_duration_timer,,6,1,Value,2,,,,,,,,
276.361,16,Variable Event,stimulus_duration_timer,,6,1,Value,0,,,,,,,,
276.361,61,Group Maintain Event,Group Change,,6,1,New Group,6,,,,,,,,
276.415,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,6,4,Position,2,Image 1,0,CoordX,136,CoordY,177,,
276.415,1,Condition Event,Hit,,6,0,,,,,,,,,,
276.415,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
276.415,7,Pulse Output Event,Sound_On #1,,6,1,Duration,1,,,,,,,,
276.415,7,Pulse Output Event,Feeder #1,,6,1,Duration,0.28,,,,,,,,
276.415,3,Output On Event,TrayLight #1,,6,0,,,,,,,,,,
276.415,16,Variable Event,No_of_hits,,6,1,Value,10,,,,,,,,
276.415,16,Variable Event,No_of_rewards_given,,6,1,Value,10,,,,,,,,
276.415,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
276.474,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,7,4,Position,2,Image 1,0,CoordX,136,CoordY,160,,
276.637,38,Input Transition On Event,FIRBeam #1,,7,0,,,,,,,,,,
276.818,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,,,,,,,
276.926,38,Input Transition On Event,BIRBeam #1,,7,0,,,,,,,,,,
277.175,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
277.175,1,Condition Event,Reward Collected Start ITI,,7,0,,,,,,,,,,
277.175,4,Output Off Event,TrayLight #1,,7,0,,,,,,,,,,
277.175,29,Timer Event,After_Reward_Timer,,7,1,Value,0,,,,,,,,
277.175,21,Group Change Event,Group Change,,7,1,New Group,9,,,,,,,,
279.175,1,Condition Event,Pause to eat,,9,0,,,,,,,,,,
279.175,21,Group Change Event,Group Change,,9,1,New Group,2,,,,,,,,
279.175,1,Condition Event,Increment Trial,,2,0,,,,,,,,,,
279.175,16,Variable Event,_Trial_Counter,,2,1,Value,28,,,,,,,,
279.175,21,Group Change Event,Group Change,,2,1,New Group,3,,,,,,,,
279.175,1,Condition Event,Start ITI,,3,0,,,,,,,,,,
279.175,29,Timer Event,ITI_Timer,,3,1,Value,0,,,,,,,,
279.175,16,Variable Event,Current_Image,,3,1,Value,2,,,,,,,,
279.175,19,List Change - Next Value,Image_Selection,,3,2,Index,12,Value,5,,,,,,
279.175,16,Variable Event,Current_ITI,,3,1,Value,5,,,,,,,,
279.175,19,List Change - Next Value,ITIs,,3,2,Index,1,Value,5,,,,,,
279.175,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
279.801,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
281.382,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
282.11,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
282.569,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
282.987,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
284.175,1,Condition Event,Display Image,,4,0,,,,,,,,,,
284.175,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Images,4,2,Position,2,Image 2,1,,,,,,
284.175,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
284.175,29,Timer Event,stimulus_duration_timer,,4,1,Value,0,,,,,,,,
284.175,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
286.175,1,Condition Event,Remove Stimulus Duration,,6,0,,,,,,,,,,
286.175,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
286.175,16,Variable Event,stimulus_duration_timer,,6,1,Value,2,,,,,,,,
286.175,16,Variable Event,stimulus_duration_timer,,6,1,Value,0,,,,,,,,
286.175,61,Group Maintain Event,Group Change,,6,1,New Group,6,,,,,,,,
286.675,1,Condition Event,Correct Rejection,,6,0,,,,,,,,,,
286.675,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
286.675,16,Variable Event,_Trial_Counter,,6,1,Value,29,,,,,,,,
286.675,16,Variable Event,No_of_correct_rejections,,6,1,Value,15,,,,,,,,
286.675,21,Group Change Event,Group Change,,6,1,New Group,3,,,,,,,,
286.675,1,Condition Event,Start ITI,,3,0,,,,,,,,,,
286.675,29,Timer Event,ITI_Timer,,3,1,Value,0,,,,,,,,
286.675,16,Variable Event,Current_Image,,3,1,Value,5,,,,,,,,
286.675,19,List Change - Next Value,Image_Selection,,3,2,Index,3,Value,1,,,,,,
286.675,16,Variable Event,Current_ITI,,3,1,Value,5,,,,,,,,
286.675,19,List Change - Next Value,ITIs,,3,2,Index,1,Value,5,,,,,,
286.675,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
289.795,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
291.675,1,Condition Event,Display Image,,4,0,,,,,,,,,,
291.675,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Images,4,2,Position,2,Image 5,4,,,,,,
291.675,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
291.675,29,Timer Event,stimulus_duration_timer,,4,1,Value,0,,,,,,,,
291.675,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
291.747,38,Input Transition On Event,FIRBeam #1,,6,0,,,,,,,,,,
293.194,39,Input Transition Off Event,FIRBeam #1,,6,0,,,,,,,,,,
293.675,1,Condition Event,Remove Stimulus Duration,,6,0,,,,,,,,,,
293.675,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
293.675,16,Variable Event,stimulus_duration_timer,,6,1,Value,2,,,,,,,,
293.675,16,Variable Event,stimulus_duration_timer,,6,1,Value,0,,,,,,,,
293.675,61,Group Maintain Event,Group Change,,6,1,New Group,6,,,,,,,,
294.175,1,Condition Event,Correct Rejection,,6,0,,,,,,,,,,
294.175,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
294.175,16,Variable Event,_Trial_Counter,,6,1,Value,30,,,,,,,,
294.175,16,Variable Event,No_of_correct_rejections,,6,1,Value,16,,,,,,,,
294.175,21,Group Change Event,Group Change,,6,1,New Group,3,,,,,,,,
294.175,1,Condition Event,Start ITI,,3,0,,,,,,,,,,
294.175,29,Timer Event,ITI_Timer,,3,1,Value,0,,,,,,,,
294.175,16,Variable Event,Current_Image,,3,1,Value,1,,,,,,,,
294.175,19,List Change - Next Value,Image_Selection,,3,2,Index,5,Value,2,,,,,,
294.175,16,Variable Event,Current_ITI,,3,1,Value,5,,,,,,,,
294.175,19,List Change - Next Value,ITIs,,3,2,Index,1,Value,5,,,,,,
294.175,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
294.31,38,Input Transition On Event,BIRBeam #1,,4,0,,,,,,,,,,
294.545,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
295.242,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
295.317,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
295.446,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
298.734,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
299.175,1,Condition Event,Display Image,,4,0,,,,,,,,,,
299.175,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Images,4,2,Position,2,Image 1,0,,,,,,
299.175,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
299.175,29,Timer Event,stimulus_duration_timer,,4,1,Value,0,,,,,,,,
299.175,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
299.638,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,6,4,Position,2,Image 1,0,CoordX,66,CoordY,102,,
299.638,1,Condition Event,Hit,,6,0,,,,,,,,,,
299.638,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
299.638,7,Pulse Output Event,Sound_On #1,,6,1,Duration,1,,,,,,,,
299.638,7,Pulse Output Event,Feeder #1,,6,1,Duration,0.28,,,,,,,,
299.638,3,Output On Event,TrayLight #1,,6,0,,,,,,,,,,
299.638,16,Variable Event,No_of_hits,,6,1,Value,11,,,,,,,,
299.638,16,Variable Event,No_of_rewards_given,,6,1,Value,11,,,,,,,,
299.638,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
299.888,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,7,4,Position,2,Image 1,0,CoordX,101,CoordY,125,,
300.069,38,Input Transition On Event,FIRBeam #1,,7,0,,,,,,,,,,
300.347,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,,,,,,,
300.478,38,Input Transition On Event,BIRBeam #1,,7,0,,,,,,,,,,
300.786,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
300.786,1,Condition Event,Reward Collected Start ITI,,7,0,,,,,,,,,,
300.786,4,Output Off Event,TrayLight #1,,7,0,,,,,,,,,,
300.786,29,Timer Event,After_Reward_Timer,,7,1,Value,0,,,,,,,,
300.786,21,Group Change Event,Group Change,,7,1,New Group,9,,,,,,,,
302.786,1,Condition Event,Pause to eat,,9,0,,,,,,,,,,
302.786,21,Group Change Event,Group Change,,9,1,New Group,2,,,,,,,,
302.786,1,Condition Event,Increment Trial,,2,0,,,,,,,,,,
302.786,16,Variable Event,_Trial_Counter,,2,1,Value,31,,,,,,,,
302.786,21,Group Change Event,Group Change,,2,1,New Group,3,,,,,,,,
302.786,1,Condition Event,Start ITI,,3,0,,,,,,,,,,
302.786,29,Timer Event,ITI_Timer,,3,1,Value,0,,,,,,,,
302.786,16,Variable Event,Current_Image,,3,1,Value,2,,,,,,,,
302.786,19,List Change - Next Value,Image_Selection,,3,2,Index,10,Value,4,,,,,,
302.786,16,Variable Event,Current_ITI,,3,1,Value,5,,,,,,,,
302.786,19,List Change - Next Value,ITIs,,3,2,Index,1,Value,5,,,,,,
302.786,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
303.904,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
305.203,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
305.679,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
306.837,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
307.786,1,Condition Event,Display Image,,4,0,,,,,,,,,,
307.786,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Images,4,2,Position,2,Image 2,1,,,,,,
307.786,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
307.786,29,Timer Event,stimulus_duration_timer,,4,1,Value,0,,,,,,,,
307.786,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
308.506,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,6,4,Position,2,Image 2,1,CoordX,66,CoordY,76,,
308.506,1,Condition Event,Mistake,,6,0,,,,,,,,,,
308.506,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
308.506,21,Group Change Event,Group Change,,6,1,New Group,5,,,,,,,,
308.506,1,Condition Event,Non Correction Trial Miskake,,5,0,,,,,,,,,,
308.506,16,Variable Event,Correction_Trial,,5,1,Value,1,,,,,,,,
308.506,16,Variable Event,_Trial_Counter,,5,1,Value,32,,,,,,,,
308.506,16,Variable Event,No_of_Mistakes,,5,1,Value,5,,,,,,,,
308.506,21,Group Change Event,Group Change,,5,1,New Group,13,,,,,,,,
308.507,1,Condition Event,Time_Out,,13,0,,,,,,,,,,
308.507,3,Output On Event,HouseLight #1,,13,0,,,,,,,,,,
308.507,29,Timer Event,Time_Out_Timer,,13,1,Value,0,,,,,,,,
308.507,21,Group Change Event,Group Change,,13,1,New Group,14,,,,,,,,
308.564,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,14,4,Position,2,Image 1,0,CoordX,66,CoordY,76,,
310.311,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,14,4,Position,1,Image 1,0,CoordX,24,CoordY,125,,
310.568,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,14,4,Position,1,Image 1,0,CoordX,24,CoordY,110,,
311.272,38,Input Transition On Event,FIRBeam #1,,14,0,,,,,,,,,,
311.502,39,Input Transition Off Event,FIRBeam #1,,14,0,,,,,,,,,,
312.954,38,Input Transition On Event,FIRBeam #1,,14,0,,,,,,,,,,
313.507,1,Condition Event,End_Time_Out,,14,0,,,,,,,,,,
313.507,4,Output Off Event,HouseLight #1,,14,0,,,,,,,,,,
313.507,21,Group Change Event,Group Change,,14,1,New Group,8,,,,,,,,
313.507,1,Condition Event,Start correction ITI,,8,0,,,,,,,,,,
313.507,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
313.507,16,Variable Event,Current_Image,,8,1,Value,2,,,,,,,,
313.507,19,List Change - Next Value,Corr_Trial_Image_Selection,,8,2,Index,8,Value,5,,,,,,
313.507,16,Variable Event,Current_ITI,,8,1,Value,5,,,,,,,,
313.507,19,List Change - Next Value,ITIs,,8,2,Index,1,Value,5,,,,,,
313.507,21,Group Change Event,Group Change,,8,1,New Group,4,,,,,,,,
314.061,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
315.356,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
318.507,1,Condition Event,Display Image,,4,0,,,,,,,,,,
318.507,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Images,4,2,Position,2,Image 2,1,,,,,,
318.507,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
318.507,29,Timer Event,stimulus_duration_timer,,4,1,Value,0,,,,,,,,
318.507,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
320.176,39,Input Transition Off Event,FIRBeam #1,,6,0,,,,,,,,,,
320.507,1,Condition Event,Remove Stimulus Duration,,6,0,,,,,,,,,,
320.507,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
320.507,16,Variable Event,stimulus_duration_timer,,6,1,Value,2,,,,,,,,
320.507,16,Variable Event,stimulus_duration_timer,,6,1,Value,0,,,,,,,,
320.507,61,Group Maintain Event,Group Change,,6,1,New Group,6,,,,,,,,
321.007,1,Condition Event,Correction Trial Correct Rejection,,6,0,,,,,,,,,,
321.007,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
321.007,16,Variable Event,Correction_Trial_Correct_Rejections,,6,1,Value,5,,,,,,,,
321.007,16,Variable Event,Correction_Trial,,6,1,Value,0,,,,,,,,
321.007,21,Group Change Event,Group Change,,6,1,New Group,3,,,,,,,,
321.007,1,Condition Event,Start ITI,,3,0,,,,,,,,,,
321.007,29,Timer Event,ITI_Timer,,3,1,Value,0,,,,,,,,
321.007,16,Variable Event,Current_Image,,3,1,Value,4,,,,,,,,
321.007,19,List Change - Next Value,Image_Selection,,3,2,Index,4,Value,1,,,,,,
321.007,16,Variable Event,Current_ITI,,3,1,Value,5,,,,,,,,
321.007,19,List Change - Next Value,ITIs,,3,2,Index,1,Value,5,,,,,,
321.007,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
322.649,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
324.618,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
325.109,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,83,CoordY,93,,
325.109,1,Condition Event,Centre Screen Touches,,4,0,,,,,,,,,,
325.109,16,Variable Event,Centre_Touches_during_ITI,,4,1,Value,6,,,,,,,,
325.109,16,Variable Event,ITI_Timer,,4,1,Value,4.102,,,,,,,,
325.109,16,Variable Event,ITI_Timer,,4,1,Value,0,,,,,,,,
325.109,29,Timer Event,ITI_Timer,,4,1,Value,0,,,,,,,,
325.109,61,Group Maintain Event,Group Change,,4,1,New Group,4,,,,,,,,
325.129,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,83,CoordY,93,,
325.308,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,101,CoordY,76,,
325.308,1,Condition Event,Centre Screen Touches,,4,0,,,,,,,,,,
325.308,16,Variable Event,Centre_Touches_during_ITI,,4,1,Value,7,,,,,,,,
325.308,16,Variable Event,ITI_Timer,,4,1,Value,0.199,,,,,,,,
325.308,16,Variable Event,ITI_Timer,,4,1,Value,0,,,,,,,,
325.308,29,Timer Event,ITI_Timer,,4,1,Value,0,,,,,,,,
325.308,61,Group Maintain Event,Group Change,,4,1,New Group,4,,,,,,,,
325.504,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,4,4,Position,2,Image 1,0,CoordX,101,CoordY,93,,
326.329,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
326.719,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
327.093,38,Input Transition On Event,BIRBeam #1,,4,0,,,,,,,,,,
329.111,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
330.308,1,Condition Event,Display Image,,4,0,,,,,,,,,,
330.308,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Images,4,2,Position,2,Image 4,3,,,,,,
330.308,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
330.308,29,Timer Event,stimulus_duration_timer,,4,1,Value,0,,,,,,,,
330.308,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
330.793,38,Input Transition On Event,FIRBeam #1,,6,0,,,,,,,,,,
332.308,1,Condition Event,Remove Stimulus Duration,,6,0,,,,,,,,,,
332.308,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
332.308,16,Variable Event,stimulus_duration_timer,,6,1,Value,2,,,,,,,,
332.308,16,Variable Event,stimulus_duration_timer,,6,1,Value,0,,,,,,,,
332.308,61,Group Maintain Event,Group Change,,6,1,New Group,6,,,,,,,,
332.733,39,Input Transition Off Event,FIRBeam #1,,6,0,,,,,,,,,,
332.808,1,Condition Event,Correct Rejection,,6,0,,,,,,,,,,
332.808,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,6,2,Position,2,Image 1,0,,,,,,
332.808,16,Variable Event,_Trial_Counter,,6,1,Value,33,,,,,,,,
332.808,16,Variable Event,No_of_correct_rejections,,6,1,Value,17,,,,,,,,
332.808,21,Group Change Event,Group Change,,6,1,New Group,3,,,,,,,,
332.808,1,Condition Event,Start ITI,,3,0,,,,,,,,,,
332.808,29,Timer Event,ITI_Timer,,3,1,Value,0,,,,,,,,
332.808,16,Variable Event,Current_Image,,3,1,Value,1,,,,,,,,
332.808,19,List Change - Next Value,Image_Selection,,3,2,Index,9,Value,4,,,,,,
332.808,16,Variable Event,Current_ITI,,3,1,Value,5,,,,,,,,
332.808,19,List Change - Next Value,ITIs,,3,2,Index,1,Value,5,,,,,,
332.808,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
332.996,38,Input Transition On Event,BIRBeam #1,,4,0,,,,,,,,,,
