1273.837,21,Group Change Event,Group Change,,19,1,New Group,3,,,,,,,,
1273.837,1,Condition Event,Tray Entry and Increment Trial,,3,0,,,,,,,,,,
1273.837,16,Variable Event,All_Trials_Counter,,3,1,Value,23,,,,,,,,
1273.837,16,Variable Event,_Trial_Counter,,3,1,Value,23,,,,,,,,
1273.837,16,Variable Event,Correct_Percent,,3,1,Value,16,,,,,,,,
1273.837,16,Variable Event,Correct_Percent,,3,1,Value,0.696,,,,,,,,
1273.837,16,Variable Event,Correct_Percent,,3,1,Value,69.565,,,,,,,,
1273.837,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1273.837,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1273.837,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1273.837,7,Pulse Output Event,Sound_On #1,,4,1,Duration,0,,,,,,,,
1273.837,16,Variable Event,CatchTrial,,4,1,Value,0,,,,,,,,
1273.837,16,Variable Event,aTrial_Set,,4,1,Value,14513,,,,,,,,
1273.837,19,List Change - Next Value,Trial_Type,,4,2,Index,1,Value,4531,,,,,,
1273.837,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1273.837,1,Condition Event,Trial set 14513,,5,0,,,,,,,,,,
1273.837,16,Variable Event,Cue,,5,1,Value,2,,,,,,,,
1273.837,16,Variable Event,Target_Position,,5,1,Value,1,,,,,,,,
1273.837,16,Variable Event,Incorrect_Position,,5,1,Value,3,,,,,,,,
1273.837,21,Group Change Event,Group Change,,5,1,New Group,27,,,,,,,,
1273.837,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1273.837,21,Group Change Event,Group Change,,27,1,New Group,28,,,,,,,,
1273.837,1,Condition Event,Remain Hold Time,,28,0,,,,,,,,,,
1273.837,21,Group Change Event,Group Change,,28,1,New Group,29,,,,,,,,
1273.837,1,Condition Event,Hold_Time set,,29,0,,,,,,,,,,
1273.837,21,Group Change Event,Group Change,,29,1,New Group,15,,,,,,,,
1276.063,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1279.358,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1280.139,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1280.397,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1283.23,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1283.353,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1284.025,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1285.179,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1285.836,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1287.176,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1287.377,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1292.899,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1293.958,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1295.258,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,155,,
1295.277,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,155,,
1296.868,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,139,,
1297.447,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,71,CoordY,77,,
1298.396,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1298.763,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1299.458,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,24,CoordY,180,,
1299.556,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,45,CoordY,187,,
1299.615,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,24,CoordY,171,,
1299.634,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,23,CoordY,171,,
1300.602,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,148,CoordY,109,,
1300.621,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,148,CoordY,109,,
1301.059,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,211,CoordY,171,,
1301.118,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,211,CoordY,171,,
1301.293,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,10,CoordY,89,,
1301.293,1,Condition Event,Display Cue,,15,0,,,,,,,,,,
1301.293,32,Whisker - Display Image,Posner task,Cue_Images,15,2,Position,4,145,1,,,,,,
1301.293,29,Timer Event,HOLD_Timer,,15,1,Value,0,,,,,,,,
1301.293,29,Timer Event,Cue_Timer,,15,1,Value,0,,,,,,,,
1301.293,16,Variable Event,zzRT_Timer,,15,1,Value,0.106,,,,,,,,
1301.293,16,Variable Event,zzRT_Timer,,15,1,Value,0,,,,,,,,
1301.293,16,Variable Event,zzMT_Timer,,15,1,Value,0.534,,,,,,,,
1301.293,16,Variable Event,zzMT_Timer,,15,1,Value,0,,,,,,,,
1301.293,16,Variable Event,Response_Timer,,15,1,Value,0.64,,,,,,,,
1301.293,16,Variable Event,Response_Timer,,15,1,Value,0,,,,,,,,
1301.293,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
1301.331,31,Touch Up Event,Posner task,,37,4,Position,4,145,1,CoordX,10,CoordY,89,,
1301.331,1,Condition Event,NotHold_Cue,,37,0,,,,,,,,,,
1301.331,32,Whisker - Display Image,Posner task,Background,37,2,Position,4,Image 1,0,,,,,,
1301.331,21,Group Change Event,Group Change,,37,1,New Group,38,,,,,,,,
1301.331,1,Condition Event,NotHold_NoPunish,,38,0,,,,,,,,,,
1301.331,16,Variable Event,Cue_Timer,,38,1,Value,0.038,,,,,,,,
1301.331,16,Variable Event,Cue_Timer,,38,1,Value,0,,,,,,,,
1301.331,16,Variable Event,CTI_Timer,,38,1,Value,0,,,,,,,,
1301.331,16,Variable Event,CTI_Timer,,38,1,Value,0,,,,,,,,
1301.331,16,Variable Event,HOLD_Timer,,38,1,Value,0.038,,,,,,,,
1301.331,16,Variable Event,HOLD_Timer,,38,1,Value,0,,,,,,,,
1301.331,16,Variable Event,Hold_Failure_Counter,,38,1,Value,1,,,,,,,,
1301.331,16,Variable Event,Hold_Success_Counter,,38,1,Value,0,,,,,,,,
1301.331,29,Timer Event,ITI_Timer,,38,1,Value,0,,,,,,,,
1301.331,21,Group Change Event,Group Change,,38,1,New Group,31,,,,,,,,
1301.331,1,Condition Event,Increment_AError_No Punishment,,31,0,,,,,,,,,,
1301.331,16,Variable Event,zz_AnticipationError_Counter,,31,1,Value,5,,,,,,,,
1301.331,21,Group Change Event,Group Change,,31,1,New Group,10,,,,,,,,
1303.518,38,Input Transition On Event,FIRBeam #1,,10,0,,,,,,,,,,
1303.768,39,Input Transition Off Event,FIRBeam #1,,10,0,,,,,,,,,,
1304.903,30,Touch Down Event,Posner task,,10,4,Position,1,Image 1,0,CoordX,71,CoordY,97,,
1305.02,31,Touch Up Event,Posner task,,10,4,Position,1,Image 1,0,CoordX,100,CoordY,98,,
1306.331,1,Condition Event,Next trial,,10,0,,,,,,,,,,
1306.331,7,Pulse Output Event,Sound_On #1,,10,1,Duration,0,,,,,,,,
1306.331,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
1306.331,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
1306.331,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
1306.331,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
1306.331,16,Variable Event,ITI,,10,1,Value,5,,,,,,,,
1306.331,21,Group Change Event,Group Change,,10,1,New Group,19,,,,,,,,
1306.331,1,Condition Event,Next trial non corrected Trial,,19,0,,,,,,,,,,
1306.331,21,Group Change Event,Group Change,,19,1,New Group,3,,,,,,,,
1306.331,1,Condition Event,Tray Entry and Increment Trial,,3,0,,,,,,,,,,
1306.331,16,Variable Event,All_Trials_Counter,,3,1,Value,24,,,,,,,,
1306.331,16,Variable Event,_Trial_Counter,,3,1,Value,24,,,,,,,,
1306.331,16,Variable Event,Correct_Percent,,3,1,Value,16,,,,,,,,
1306.331,16,Variable Event,Correct_Percent,,3,1,Value,0.667,,,,,,,,
1306.331,16,Variable Event,Correct_Percent,,3,1,Value,66.667,,,,,,,,
1306.331,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1306.331,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1306.331,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1306.331,7,Pulse Output Event,Sound_On #1,,4,1,Duration,0,,,,,,,,
1306.331,16,Variable Event,CatchTrial,,4,1,Value,0,,,,,,,,
1306.331,16,Variable Event,aTrial_Set,,4,1,Value,4531,,,,,,,,
1306.331,19,List Change - Next Value,Trial_Type,,4,2,Index,4,Value,14513,,,,,,
1306.331,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1306.331,1,Condition Event,Trial set 4531,,5,0,,,,,,,,,,
1306.331,16,Variable Event,Cue,,5,1,Value,1,,,,,,,,
1306.331,16,Variable Event,Target_Position,,5,1,Value,3,,,,,,,,
1306.331,16,Variable Event,Incorrect_Position,,5,1,Value,1,,,,,,,,
1306.331,21,Group Change Event,Group Change,,5,1,New Group,27,,,,,,,,
1306.331,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1306.331,21,Group Change Event,Group Change,,27,1,New Group,28,,,,,,,,
1306.331,1,Condition Event,Remain Hold Time,,28,0,,,,,,,,,,
1306.331,21,Group Change Event,Group Change,,28,1,New Group,29,,,,,,,,
1306.331,1,Condition Event,Hold_Time set,,29,0,,,,,,,,,,
1306.331,21,Group Change Event,Group Change,,29,1,New Group,15,,,,,,,,
1309.376,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1309.757,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1310.913,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,71,CoordY,183,,
1310.992,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,155,,
1311.072,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,71,CoordY,125,,
1311.112,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,71,CoordY,125,,
1311.531,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,41,CoordY,57,,
1311.532,1,Condition Event,Display Cue,,15,0,,,,,,,,,,
1311.532,32,Whisker - Display Image,Posner task,Cue_Images,15,2,Position,4,45,0,,,,,,
1311.532,29,Timer Event,HOLD_Timer,,15,1,Value,0,,,,,,,,
1311.532,29,Timer Event,Cue_Timer,,15,1,Value,0,,,,,,,,
1311.532,16,Variable Event,zzRT_Timer,,15,1,Value,0,,,,,,,,
1311.532,16,Variable Event,zzRT_Timer,,15,1,Value,0,,,,,,,,
1311.532,16,Variable Event,zzMT_Timer,,15,1,Value,0,,,,,,,,
1311.532,16,Variable Event,zzMT_Timer,,15,1,Value,0,,,,,,,,
1311.532,16,Variable Event,Response_Timer,,15,1,Value,0,,,,,,,,
1311.532,16,Variable Event,Response_Timer,,15,1,Value,0,,,,,,,,
1311.532,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
1311.582,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
1311.582,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
1311.582,1,Condition Event,CTI Start,,16,0,,,,,,,,,,
1311.582,32,Whisker - Display Image,Posner task,Image,16,2,Position,4,dim,2,,,,,,
1311.582,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1311.582,16,Variable Event,Cue_Timer,,16,1,Value,0.05,,,,,,,,
1311.582,16,Variable Event,Cue_Timer,,16,1,Value,0,,,,,,,,
1311.582,29,Timer Event,CTI_Timer,,16,1,Value,0,,,,,,,,
1311.582,61,Group Maintain Event,Group Change,,16,1,New Group,16,,,,,,,,
1311.582,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1311.582,21,Group Change Event,Group Change,,16,1,New Group,6,,,,,,,,
1311.582,1,Condition Event,Display Target,,6,0,,,,,,,,,,
1311.582,32,Whisker - Display Image,Posner task,Image,6,2,Position,3,Target,1,,,,,,
1311.582,7,Pulse Output Event,Sound_On #1,,6,1,Duration,0,,,,,,,,
1311.582,16,Variable Event,CTI_Timer,,6,1,Value,0,,,,,,,,
1311.582,16,Variable Event,CTI_Timer,,6,1,Value,0,,,,,,,,
1311.582,16,Variable Event,Hold_Failure_Counter,,6,1,Value,0,,,,,,,,
1311.582,29,Timer Event,Response_Timer,,6,1,Value,0,,,,,,,,
1311.582,29,Timer Event,zzRT_Timer,,6,1,Value,0,,,,,,,,
1311.582,29,Timer Event,Target_Timer,,6,1,Value,0,,,,,,,,
1311.582,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
1311.632,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,54,CoordY,57,,
1311.633,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
1311.633,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
1311.633,16,Variable Event,HOLD_Timer,,7,1,Value,0.101,,,,,,,,
1311.633,16,Variable Event,HOLD_Timer,,7,1,Value,0,,,,,,,,
1311.633,16,Variable Event,zzRT_Timer,,7,1,Value,0.051,,,,,,,,
1311.633,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
1311.633,21,Group Change Event,Group Change,,7,1,New Group,26,,,,,,,,
1312.229,30,Touch Down Event,Posner task,,26,4,Position,3,Target,1,CoordX,132,CoordY,203,,
1312.23,1,Condition Event,Correct_Leaving During Target,,26,0,,,,,,,,,,
1312.23,32,Whisker - Display Image,Posner task,Background,26,2,Position,3,Image 1,0,,,,,,
1312.23,7,Pulse Output Event,Feeder #1,,26,1,Duration,0.28,,,,,,,,
1312.23,3,Output On Event,TrayLight #1,,26,0,,,,,,,,,,
1312.23,7,Pulse Output Event,Sound_On #1,,26,1,Duration,1,,,,,,,,
1312.23,16,Variable Event,Correction_Counter,,26,1,Value,0,,,,,,,,
1312.23,16,Variable Event,Target_Timer,,26,1,Value,0.648,,,,,,,,
1312.23,16,Variable Event,Target_Timer,,26,1,Value,0,,,,,,,,
1312.23,16,Variable Event,zzMT_Timer,,26,1,Value,0.597,,,,,,,,
1312.23,16,Variable Event,Response_Timer,,26,1,Value,0.648,,,,,,,,
1312.23,21,Group Change Event,Group Change,,26,1,New Group,9,,,,,,,,
1312.23,1,Condition Event,Increment Correct_Counter,,9,0,,,,,,,,,,
1312.23,16,Variable Event,zz_Correct_Counter,,9,1,Value,17,,,,,,,,
1312.23,16,Variable Event,Hold_Success_Counter,,9,1,Value,1,,,,,,,,
1312.23,16,Variable Event,First_Analysis,,9,1,Value,0,,,,,,,,
1312.23,61,Group Maintain Event,Group Change,,9,1,New Group,9,,,,,,,,
1312.253,31,Touch Up Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,132,CoordY,203,,
1312.349,30,Touch Down Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,77,CoordY,203,,
1312.854,31,Touch Up Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,77,CoordY,203,,
1313.603,38,Input Transition On Event,FIRBeam #1,,9,0,,,,,,,,,,
1313.936,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,,,,,,,
1313.995,38,Input Transition On Event,BIRBeam #1,,9,0,,,,,,,,,,
1314.29,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1314.291,1,Condition Event,Reward Collected,,9,0,,,,,,,,,,
1314.291,4,Output Off Event,TrayLight #1,,9,0,,,,,,,,,,
1314.291,29,Timer Event,After_Reward_Timer,,9,1,Value,0,,,,,,,,
1314.291,16,Variable Event,Reward_counter,,9,1,Value,17,,,,,,,,
1314.291,21,Group Change Event,Group Change,,9,1,New Group,34,,,,,,,,
1316.291,1,Condition Event,AfterReward_Pause,,34,0,,,,,,,,,,
1316.291,29,Timer Event,ITI_Timer,,34,1,Value,0,,,,,,,,
1316.291,16,Variable Event,After_Reward_Timer,,34,1,Value,2,,,,,,,,
1316.291,16,Variable Event,After_Reward_Timer,,34,1,Value,0,,,,,,,,
1316.291,21,Group Change Event,Group Change,,34,1,New Group,10,,,,,,,,
1317.943,39,Input Transition Off Event,Tray #1,,10,0,,,,,,,,,,
1320.307,39,Input Transition Off Event,BIRBeam #1,,10,0,,,,,,,,,,
1320.632,38,Input Transition On Event,FIRBeam #1,,10,0,,,,,,,,,,
1321.291,1,Condition Event,Next trial,,10,0,,,,,,,,,,
1321.291,7,Pulse Output Event,Sound_On #1,,10,1,Duration,0,,,,,,,,
1321.291,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
1321.291,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
1321.291,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
1321.291,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
1321.291,16,Variable Event,ITI,,10,1,Value,5,,,,,,,,
1321.291,21,Group Change Event,Group Change,,10,1,New Group,19,,,,,,,,
1321.291,1,Condition Event,Next trial non corrected Trial,,19,0,,,,,,,,,,
1321.291,21,Group Change Event,Group Change,,19,1,New Group,3,,,,,,,,
1321.291,1,Condition Event,Tray Entry and Increment Trial,,3,0,,,,,,,,,,
1321.291,16,Variable Event,All_Trials_Counter,,3,1,Value,25,,,,,,,,
1321.291,16,Variable Event,_Trial_Counter,,3,1,Value,25,,,,,,,,
1321.291,16,Variable Event,Correct_Percent,,3,1,Value,17,,,,,,,,
1321.291,16,Variable Event,Correct_Percent,,3,1,Value,0.68,,,,,,,,
1321.291,16,Variable Event,Correct_Percent,,3,1,Value,68,,,,,,,,
1321.291,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1321.291,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1321.291,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1321.291,7,Pulse Output Event,Sound_On #1,,4,1,Duration,0,,,,,,,,
1321.291,16,Variable Event,CatchTrial,,4,1,Value,0,,,,,,,,
1321.291,16,Variable Event,aTrial_Set,,4,1,Value,14513,,,,,,,,
1321.291,19,List Change - Next Value,Trial_Type,,4,2,Index,5,Value,14513,,,,,,
1321.291,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1321.291,1,Condition Event,Trial set 14513,,5,0,,,,,,,,,,
1321.291,16,Variable Event,Cue,,5,1,Value,2,,,,,,,,
1321.291,16,Variable Event,Target_Position,,5,1,Value,1,,,,,,,,
1321.291,16,Variable Event,Incorrect_Position,,5,1,Value,3,,,,,,,,
1321.291,21,Group Change Event,Group Change,,5,1,New Group,27,,,,,,,,
1321.291,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1321.291,21,Group Change Event,Group Change,,27,1,New Group,28,,,,,,,,
1321.291,1,Condition Event,Remain Hold Time,,28,0,,,,,,,,,,
1321.291,21,Group Change Event,Group Change,,28,1,New Group,29,,,,,,,,
1321.291,1,Condition Event,Hold_Time set,,29,0,,,,,,,,,,
1321.291,21,Group Change Event,Group Change,,29,1,New Group,15,,,,,,,,
1323.6,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1336.193,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1337.172,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1339.238,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1345.618,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1345.876,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1347.707,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1349.09,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1352.994,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1353.239,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1356.465,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1357.432,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1357.948,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1358.1,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1360.114,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1361.196,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1362.844,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1363.562,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1364.917,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1367.527,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1370.974,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1371.88,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1374.592,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1374.848,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1375.304,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1377.929,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1381.457,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1383.221,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1383.356,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1384.183,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1384.287,38,Input Transition On Event,Tray #1,,15,0,,,,,,,,,,
1384.291,39,Input Transition Off Event,Tray #1,,15,0,,,,,,,,,,
1384.487,38,Input Transition On Event,Tray #1,,15,0,,,,,,,,,,
1384.831,39,Input Transition Off Event,Tray #1,,15,0,,,,,,,,,,
1385.58,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1386.039,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1386.444,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1386.614,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1387.931,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1387.974,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1388.184,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1388.238,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1388.388,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1394.143,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,203,,
1394.298,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,24,CoordY,179,,
1394.775,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,155,,
1394.911,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,100,CoordY,183,,
1398.229,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1398.941,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1400.818,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,46,CoordY,175,,
1400.952,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,100,CoordY,109,,
1402.029,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1402.313,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1403.191,30,Touch Down Event,Posner task,,15,4,Position,0,(NoImageOrVideo),-1,CoordX,83,CoordY,559,,
1403.25,31,Touch Up Event,Posner task,,15,4,Position,0,(NoImageOrVideo),-1,CoordX,83,CoordY,559,,
1404.584,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,28,CoordY,89,,
1404.585,1,Condition Event,Display Cue,,15,0,,,,,,,,,,
1404.585,32,Whisker - Display Image,Posner task,Cue_Images,15,2,Position,4,145,1,,,,,,
1404.585,29,Timer Event,HOLD_Timer,,15,1,Value,0,,,,,,,,
1404.585,29,Timer Event,Cue_Timer,,15,1,Value,0,,,,,,,,
1404.585,16,Variable Event,zzRT_Timer,,15,1,Value,0.051,,,,,,,,
1404.585,16,Variable Event,zzRT_Timer,,15,1,Value,0,,,,,,,,
1404.585,16,Variable Event,zzMT_Timer,,15,1,Value,0.597,,,,,,,,
1404.585,16,Variable Event,zzMT_Timer,,15,1,Value,0,,,,,,,,
1404.585,16,Variable Event,Response_Timer,,15,1,Value,0.648,,,,,,,,
1404.585,16,Variable Event,Response_Timer,,15,1,Value,0,,,,,,,,
1404.585,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
1404.635,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
1404.635,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
1404.635,1,Condition Event,CTI Start,,16,0,,,,,,,,,,
1404.635,32,Whisker - Display Image,Posner task,Image,16,2,Position,4,dim,2,,,,,,
1404.635,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1404.635,16,Variable Event,Cue_Timer,,16,1,Value,0.05,,,,,,,,
1404.635,16,Variable Event,Cue_Timer,,16,1,Value,0,,,,,,,,
1404.635,29,Timer Event,CTI_Timer,,16,1,Value,0,,,,,,,,
1404.635,61,Group Maintain Event,Group Change,,16,1,New Group,16,,,,,,,,
1404.635,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1404.635,21,Group Change Event,Group Change,,16,1,New Group,6,,,,,,,,
1404.635,1,Condition Event,Display Target,,6,0,,,,,,,,,,
1404.635,32,Whisker - Display Image,Posner task,Image,6,2,Position,1,Target,1,,,,,,
1404.635,7,Pulse Output Event,Sound_On #1,,6,1,Duration,0,,,,,,,,
1404.635,16,Variable Event,CTI_Timer,,6,1,Value,0,,,,,,,,
1404.635,16,Variable Event,CTI_Timer,,6,1,Value,0,,,,,,,,
1404.635,16,Variable Event,Hold_Failure_Counter,,6,1,Value,0,,,,,,,,
1404.635,29,Timer Event,Response_Timer,,6,1,Value,0,,,,,,,,
1404.635,29,Timer Event,zzRT_Timer,,6,1,Value,0,,,,,,,,
1404.635,29,Timer Event,Target_Timer,,6,1,Value,0,,,,,,,,
1404.635,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
1404.685,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,47,CoordY,89,,
1404.686,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
1404.686,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
1404.686,16,Variable Event,HOLD_Timer,,7,1,Value,0.101,,,,,,,,
1404.686,16,Variable Event,HOLD_Timer,,7,1,Value,0,,,,,,,,
1404.686,16,Variable Event,zzRT_Timer,,7,1,Value,0.051,,,,,,,,
1404.686,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
1404.686,21,Group Change Event,Group Change,,7,1,New Group,26,,,,,,,,
1404.86,30,Touch Down Event,Posner task,,26,4,Position,4,Image 1,0,CoordX,100,CoordY,89,,
1404.899,31,Touch Up Event,Posner task,,26,4,Position,4,Image 1,0,CoordX,100,CoordY,89,,
